Id,Label,Degree,Betweenness,Expression
839,CASP6,3,1177.74,0
7322,UBE2D2,3,1138.61,0
3066,HDAC2,3,976.37,0
22882,ZHX2,3,629.88,0
5291,PIK3CB,3,594.06,0
5580,PRKCD,3,594.06,0
5294,PIK3CG,3,594.06,0
10657,KHDRBS1,3,594.06,0
5293,PIK3CD,3,594.06,0
54948,MRPL16,3,557.64,0
5335,PLCG1,3,539.08,0
1398,CRK,3,534.46,0
8767,RIPK2,3,498.24,0
10412,NSA2,3,443.17,0
2185,PTK2B,3,338.73,0
868,CBLB,3,327.97,0
2549,GAB1,3,326.65,0
64965,MRPS9,3,273.22,0
6129,RPL7,3,209.36,0
6850,SYK,3,207.68,0
113,ADCY7,3,158.84,0
196883,ADCY4,3,158.84,0
2773,GNAI3,3,158.84,0
108,ADCY2,3,158.84,0
6143,RPL19,3,139.29,0
6194,RPS6,3,139.29,0
6202,RPS8,3,139.29,0
11103,KRR1,3,115.94,0
51264,MRPL27,3,114.98,0
9801,MRPL19,3,114.98,0
6142,RPL18A,3,70.07,0
6156,RPL30,3,70.07,0
6187,RPS2,3,70.07,0
6125,RPL5,3,70.07,0
9349,RPL23,3,70.07,0
6160,RPL31,3,70.07,0
6141,RPL18,3,70.07,0
55651,NHP2,3,47.2,0
27292,DIMT1,3,31.35,0
705,BYSL,3,31.35,0
10199,MPHOSPH10,3,31.35,0
9136,RRP9,3,31.35,0
27340,UTP20,3,31.35,0
25879,DCAF13,3,31.35,0
79050,NOC4L,3,31.35,0
64216,TFB2M,3,31.35,0
26156,RSL1D1,3,31.35,0
79631,EFL1,3,0,0
6123,RPL3L,3,0,0
6132,RPL8,3,0,0
6205,RPS11,3,0,0
51081,MRPS7,3,0,0
6193,RPS5,3,0,0
6217,RPS16,3,0,0
6203,RPS9,3,0,0
6228,RPS23,3,0,0
1938,EEF2,3,0,0
6183,MRPS12,3,0,0
6208,RPS14,3,0,0
84340,GFM2,3,0,0
6175,RPLP0,3,0,0
6157,RPL27A,3,0,0
6122,RPL3,3,0,0
64963,MRPS11,3,0,0
79590,MRPL24,3,0,0
6136,RPL12,3,0,0
51069,MRPL2,3,0,0
9343,EFTUD2,3,0,0
85476,GFM1,3,0,0
29093,MRPL22,3,0,0
6188,RPS3,3,0,0
6139,RPL17,3,0,0
672,BRCA1,2,30966,0
60,ACTB,2,28632,0
8607,RUVBL1,2,23940,0
5591,PRKDC,2,16608.09,0
1478,CSTF2,2,16195.33,0
92609,TIMM50,2,14460,0
3326,HSP90AB1,2,14460,0
4089,SMAD4,2,14460,0
84759,PCGF1,2,12112.77,0
55257,MRGBP,2,12070,0
5888,RAD51,2,11575.36,0
7057,THBS1,2,9672,0
7323,UBE2D3,2,9105.74,0
7321,UBE2D1,2,9105.74,0
5588,PRKCQ,2,8470,0
5077,PAX3,2,8470,0
983,CDK1,2,7590.9,0
3708,ITPR1,2,7545.98,0
5429,POLH,2,7266,0
857,CAV1,2,6909.03,0
91,ACVR1B,2,6435,0
2932,GSK3B,2,6149.91,0
27338,UBE2S,2,5261.41,0
4691,NCL,2,4852,0
8650,NUMB,2,4751.55,0
4361,MRE11A,2,4348.22,0
5894,RAF1,2,3963.79,0
6631,SNRPC,2,3642,0
48,ACO1,2,3478.43,0
3566,IL4R,2,3112.61,0
4091,SMAD6,2,3079.87,0
142,PARP1,2,3041.17,0
8175,SF3A2,2,3027.5,0
11338,U2AF2,2,3027.5,0
NA,,2,2576.37,0
2099,ESR1,2,2430,0
7416,VDAC1,2,2430,0
2690,GHR,2,2430,0
6786,STIM1,2,2430,0
823,CAPN1,2,2430,0
57521,RPTOR,2,2333.83,0
2475,MTOR,2,2333.83,0
996,CDC27,2,1859.45,0
9978,RBX1,2,1585.85,0
5728,PTEN,2,1567.56,0
3845,KRAS,2,1561.4,0
5347,PLK1,2,1338.78,0
64979,MRPL36,2,1302.52,0
4092,SMAD7,2,1272.89,0
3725,JUN,2,1254.92,0
7494,XBP1,2,1216,0
1960,EGR3,2,1216,0
80228,ORAI2,2,1216,0
3099,HK2,2,1216,0
9908,G3BP2,2,1216,0
5774,PTPN3,2,1216,0
831,CAST,2,1216,0
960,CD44,2,1216,0
472,ATM,2,1052.02,0
545,ATR,2,1052.02,0
5111,PCNA,2,1052.02,0
81,ACTN4,2,999.54,0
6426,SRSF1,2,959.11,0
2146,EZH2,2,940.45,0
9146,HGS,2,928.64,0
10482,NXF1,2,888.09,0
9688,NUP93,2,888.09,0
8480,RAE1,2,888.09,0
7297,TYK2,2,882.48,0
2176,FANCC,2,828.06,0
2175,FANCA,2,828.06,0
1147,CHUK,2,775,0
3551,IKBKB,2,775,0
4690,NCK1,2,565.59,0
1017,CDK2,2,434.66,0
6500,SKP1,2,426.73,0
7046,TGFBR1,2,400.38,0
8440,NCK2,2,367.36,0
8837,CFLAR,2,352.67,0
25791,NGEF,2,331.86,0
7341,SUMO1,2,272.92,0
4853,NOTCH2,2,256.19,0
3635,INPP5D,2,252.67,0
4893,NRAS,2,252.67,0
7529,YWHAB,2,186.28,0
1027,CDKN1B,2,170.53,0
10454,TAB1,2,145.57,0
6229,RPS24,2,139.29,0
2775,GNAO1,2,134.68,0
5576,PRKAR2A,2,134.68,0
5577,PRKAR2B,2,134.68,0
5573,PRKAR1A,2,134.68,0
5575,PRKAR1B,2,134.68,0
7041,TGFB1I1,2,132.99,0
54822,TRPM7,2,125.08,0
5600,MAPK11,2,121.37,0
7535,ZAP70,2,121.37,0
5921,RASA1,2,121.37,0
2212,FCGR2A,2,121.37,0
5336,PLCG2,2,121.37,0
1432,MAPK14,2,121.37,0
5783,PTPN13,2,121.37,0
9553,MRPL33,2,106.67,0
3643,INSR,2,91.8,0
613,BCR,2,86.3,0
2889,RAPGEF1,2,86.3,0
25,ABL1,2,86.3,0
26469,PTPN18,2,41.86,0
9051,PSTPIP1,2,39.8,0
55226,NAT10,2,31.35,0
92856,IMP4,2,31.35,0
8602,NOP14,2,31.35,0
109,ADCY3,2,24.16,0
115,ADCY9,2,24.16,0
112,ADCY6,2,24.16,0
114,ADCY8,2,24.16,0
111,ADCY5,2,24.16,0
65080,MRPL44,2,8.32,0
54534,MRPL50,2,8.32,0
64976,MRPL40,2,8.32,0
645974,PABPC1L2B,2,0.33,0
340529,PABPC1L2A,2,0.33,0
55813,UTP6,2,0,0
51096,UTP18,2,0,0
51116,MRPS2,2,0,0
6192,RPS4Y1,2,0,0
55173,MRPS10,2,0,0
55131,RBM28,2,0,0
10153,CEBPZ,2,0,0
4809,SNU13,2,0,0
51187,RSL24D1,2,0,0
5822,PWP2,2,0,0
6154,RPL26,2,0,0
140801,RPL10L,2,0,0
740,MRPL49,2,0,0
51121,RPL26L1,2,0,0
6138,RPL15,2,0,0
80335,WDR82,2,0,0
10898,CPSF4,2,0,0
29101,SSU72,2,0,0
5930,RBBP6,2,0,0
8189,SYMPK,2,0,0
1479,CSTF3,2,0,0
51692,CPSF3,2,0,0
6134,RPL10,2,0,0
6189,RPS3A,2,0,0
2057,EPOR,2,0,0
3815,KIT,2,0,0
6776,STAT5A,2,0,0
6777,STAT5B,2,0,0
1796,DOK1,2,0,0
598,BCL2L1,2,0,0
330,BIRC3,2,0,0
286,ANK1,2,0,0
4684,NCAM1,2,0,0
26155,NOC2L,2,0,0
23481,PES1,2,0,0
5204,PFDN5,2,0,0
5202,PFDN2,2,0,0
287,ANK2,2,0,0
346562,GNAT3,2,0,0
2770,GNAI1,2,0,0
6150,MRPL23,2,0,0
654,BMP6,2,0,0
10885,WDR3,2,0,0
84128,WDR75,2,0,0
7284,TUFM,2,0,0
84916,UTP4,2,0,0
3921,RPSA,2,0,0
840,CASP7,2,0,0
55661,DDX27,2,0,0
6191,RPS4X,2,0,0
4736,RPL10A,2,0,0
114987,WDR31,2,0,0
8200,GDF5,2,0,0
659,BMPR2,2,0,0
10557,RPP38,2,0,0
650,BMP2,2,0,0
23309,SIN3B,2,0,0
655,BMP7,2,0,0
4839,NOP2,2,0,0
6222,RPS18,2,0,0
117246,FTSJ3,2,0,0
84154,RPF2,2,0,0
6168,RPL37A,2,0,0
134430,WDR36,2,0,0
10399,RACK1,2,0,0
6224,RPS20,2,0,0
6207,RPS13,2,0,0
317,APAF1,2,0,0
6209,RPS15,2,0,0
6223,RPS19,2,0,0
2178,FANCE,1,0,0
7448,VTN,1,0,0
5054,SERPINE1,1,0,0
7049,TGFBR3,1,0,0
2322,FLT3,1,0,0
29090,TIMM21,1,0,0
8089,YEATS4,1,0,0
6117,RPA1,1,0,0
1477,CSTF1,1,0,0
11073,TOPBP1,1,0,0
50,ACO2,1,0,0
7249,TSC2,1,0,0
53632,PRKAG3,1,0,0
23770,FKBP8,1,0,0
2735,GLI1,1,0,0
1659,DHX8,1,0,0
54555,DDX49,1,0,0
268,AMH,1,0,0
652,BMP4,1,0,0
4087,SMAD2,1,0,0
1595,CYP51A1,1,0,0
6307,MSMO1,1,0,0
60488,MRPS35,1,0,0
5311,PKD2,1,0,0
7224,TRPC5,1,0,0
1021,CDK6,1,0,0
1019,CDK4,1,0,0
1948,EFNB2,1,0,0
2041,EPHA1,1,0,0
1943,EFNA2,1,0,0
1949,EFNB3,1,0,0
16,AARS,1,0,0
10667,FARS2,1,0,0
5432,POLR2C,1,0,0
5438,POLR2I,1,0,0
5434,POLR2E,1,0,0
9412,MED21,1,0,0
2965,GTF2H1,1,0,0
902,CCNH,1,0,0
4331,MNAT1,1,0,0
6908,TBP,1,0,0
6872,TAF1,1,0,0
29997,GLTSCR2,1,0,0
54663,WDR74,1,0,0
161424,NOP9,1,0,0
54606,DDX56,1,0,0
4931,NVL,1,0,0
51388,NIP7,1,0,0
57696,DDX55,1,0,0
53371,NUP54,1,0,0
5903,RANBP2,1,0,0
57122,NUP107,1,0,0
9972,NUP153,1,0,0
4438,MSH4,1,0,0
403,ARL3,1,0,0
402,ARL2,1,0,0
57103,TIGAR,1,0,0
9219,MTA2,1,0,0
9611,NCOR1,1,0,0
7528,YY1,1,0,0
59345,GNB4,1,0,0
50940,PDE11A,1,0,0
3015,H2AFZ,1,0,0
10428,CFDP1,1,0,0
10847,SRCAP,1,0,0
64431,ACTR6,1,0,0
8503,PIK3R3,1,0,0
7343,UBTF,1,0,0
7531,YWHAE,1,0,0
5296,PIK3R2,1,0,0
7508,XPC,1,0,0
4913,NTHL1,1,0,0
328,APEX1,1,0,0
4436,MSH2,1,0,0
7515,XRCC1,1,0,0
1965,EIF2S1,1,0,0
11269,DDX19B,1,0,0
9631,NUP155,1,0,0
29118,DDX25,1,0,0
790,CAD,1,0,0
56896,DPYSL5,1,0,0
5338,PLD2,1,0,0
5686,PSMA5,1,0,0
2177,FANCD2,1,0,0
7013,TERF1,1,0,0
5685,PSMA4,1,0,0
5709,PSMD3,1,0,0
5705,PSMC5,1,0,0
8312,AXIN1,1,0,0
5704,PSMC4,1,0,0
5707,PSMD1,1,0,0
5689,PSMB1,1,0,0
5684,PSMA3,1,0,0
7011,TEP1,1,0,0
5714,PSMD8,1,0,0
8313,AXIN2,1,0,0
5717,PSMD11,1,0,0
5700,PSMC1,1,0,0
5702,PSMC3,1,0,0
5708,PSMD2,1,0,0
5713,PSMD7,1,0,0
9861,PSMD6,1,0,0
5701,PSMC2,1,0,0
5695,PSMB7,1,0,0
124995,MRPL10,1,0,0
27289,RND1,1,0,0
23624,CBLC,1,0,0
57610,RANBP10,1,0,0
3636,INPPL1,1,0,0
3691,ITGB4,1,0,0
999,CDH1,1,0,0
1634,DCN,1,0,0
5364,PLXNB1,1,0,0
6237,RRAS,1,0,0
3082,HGF,1,0,0
10048,RANBP9,1,0,0
4665,NAB2,1,0,0
11316,COPE,1,0,0
3199,HOXA2,1,0,0
57646,USP28,1,0,0
4854,NOTCH3,1,0,0
9440,MED17,1,0,0
6495,SIX1,1,0,0
147912,SIX5,1,0,0
10736,SIX2,1,0,0
51804,SIX4,1,0,0
11051,NUDT21,1,0,0
5062,PAK2,1,0,0
29941,PKN3,1,0,0
375,ARF1,1,0,0
5058,PAK1,1,0,0
9627,SNCAIP,1,0,0
6647,SOD1,1,0,0
27339,PRPF19,1,0,0
1665,DHX15,1,0,0
10594,PRPF8,1,0,0
23020,SNRNP200,1,0,0
201626,PDE12,1,0,0
64844,Mar-07,1,0,0
5357,PLS1,1,0,0
55905,RNF114,1,0,0
6615,SNAI1,1,0,0
3658,IREB2,1,0,0
8454,CUL1,1,0,0
6137,RPL13,1,0,0
25873,RPL36,1,0,0
6128,RPL6,1,0,0
6201,RPS7,1,0,0
116832,RPL39L,1,0,0
9045,RPL14,1,0,0
6144,RPL21,1,0,0
6159,RPL29,1,0,0
6155,RPL27,1,0,0
6166,RPL36AL,1,0,0
6169,RPL38,1,0,0
5156,PDGFRA,1,0,0
57498,KIDINS220,1,0,0
947,CD34,1,0,0
2321,FLT1,1,0,0
1793,DOCK1,1,0,0
1794,DOCK2,1,0,0
11183,MAP4K5,1,0,0
226,ALDOA,1,0,0
7094,TLN1,1,0,0
5340,PLG,1,0,0
3695,ITGB7,1,0,0
213,ALB,1,0,0
3694,ITGB6,1,0,0
382,ARF6,1,0,0
3273,HRG,1,0,0
3678,ITGA5,1,0,0
5908,RAP1B,1,0,0
1277,COL1A1,1,0,0
6383,SDC2,1,0,0
3685,ITGAV,1,0,0
7428,VHL,1,0,0
2162,F13A1,1,0,0
6678,SPARC,1,0,0
3675,ITGA3,1,0,0
5345,SERPINF2,1,0,0
150684,COMMD1,1,0,0
27429,HTRA2,1,0,0
7189,TRAF6,1,0,0
835,CASP2,1,0,0
332,BIRC5,1,0,0
5414,Sep-04,1,0,0
191,AHCY,1,0,0
842,CASP9,1,0,0
6558,SLC12A2,1,0,0
65266,WNK4,1,0,0
84957,RELT,1,0,0
4088,SMAD3,1,0,0
5339,PLEC,1,0,0
355,FAS,1,0,0
8743,TNFSF10,1,0,0
8797,TNFRSF10A,1,0,0
8737,RIPK1,1,0,0
7430,EZR,1,0,0
7132,TNFRSF1A,1,0,0
8738,CRADD,1,0,0
351,APP,1,0,0
10928,RALBP1,1,0,0
8795,TNFRSF10B,1,0,0
1973,EIF4A1,1,0,0
10392,NOD1,1,0,0
843,CASP10,1,0,0
11035,RIPK3,1,0,0
8717,TRADD,1,0,0
8772,FADD,1,0,0
7431,VIM,1,0,0
637,BID,1,0,0
7186,TRAF2,1,0,0
9100,USP10,1,0,0
11198,SUPT16H,1,0,0
5893,RAD52,1,0,0
7486,WRN,1,0,0
10210,TOPORS,1,0,0
3192,HNRNPU,1,0,0
55643,BTBD2,1,0,0
80198,MUS81,1,0,0
55775,TDP1,1,0,0
53339,BTBD1,1,0,0
55164,SHQ1,1,0,0
54433,GAR1,1,0,0
221830,TWISTNB,1,0,0
84172,POLR1B,1,0,0
55505,NOP10,1,0,0
10755,GIPC1,1,0,0
10713,USP39,1,0,0
84790,TUBA1C,1,0,0
112714,TUBA3E,1,0,0
6950,TCP1,1,0,0
81572,PDRG1,1,0,0
10574,CCT7,1,0,0
10576,CCT2,1,0,0
7203,CCT3,1,0,0
22948,CCT5,1,0,0
81027,TUBB1,1,0,0
84617,TUBB6,1,0,0
10383,TUBB4B,1,0,0
5201,PFDN1,1,0,0
7277,TUBA4A,1,0,0
7846,TUBA1A,1,0,0
347733,TUBB2B,1,0,0
10382,TUBB4A,1,0,0
3596,IL13,1,0,0
3565,IL4,1,0,0
6712,SPTBN2,1,0,0
88,ACTN2,1,0,0
58,ACTA1,1,0,0
6868,ADAM17,1,0,0
55818,KDM3A,1,0,0
54602,NDFIP2,1,0,0
154796,AMOT,1,0,0
9113,LATS1,1,0,0
1840,DTX1,1,0,0
92714,ARRDC1,1,0,0
26994,RNF11,1,0,0
5094,PCBP2,1,0,0
23111,SPG20,1,0,0
2066,ERBB4,1,0,0
8626,TP63,1,0,0
3689,ITGB2,1,0,0
1759,DNM1,1,0,0
8751,ADAM15,1,0,0
9844,ELMO1,1,0,0
8543,LMO4,1,0,0
183,AGT,1,0,0
3572,IL6ST,1,0,0
10014,HDAC5,1,0,0
604,BCL6,1,0,0
6789,STK4,1,0,0
10236,HNRNPR,1,0,0
79760,GEMIN7,1,0,0
54960,GEMIN8,1,0,0
8487,GEMIN2,1,0,0
11218,DDX20,1,0,0
50628,GEMIN4,1,0,0
6636,SNRPF,1,0,0
8161,COIL,1,0,0
6638,SNRPN,1,0,0
6632,SNRPD1,1,0,0
79833,GEMIN6,1,0,0
25929,GEMIN5,1,0,0
6633,SNRPD2,1,0,0
6634,SNRPD3,1,0,0
6637,SNRPG,1,0,0
29928,TIMM22,1,0,0
26519,TIMM10,1,0,0
7417,VDAC2,1,0,0
9804,TOMM20,1,0,0
824,CAPN2,1,0,0
10919,EHMT2,1,0,0
7184,HSP90B1,1,0,0
10131,TRAP1,1,0,0
10728,PTGES3,1,0,0
3064,HTT,1,0,0
342184,FMN1,1,0,0
7536,SF1,1,0,0
55692,LUC7L,1,0,0
58517,RBM25,1,0,0
55015,PRPF39,1,0,0
29896,TRA2A,1,0,0
6429,SRSF4,1,0,0
9128,PRPF4,1,0,0
3161,HMMR,1,0,0
3185,HNRNPF,1,0,0
6310,ATXN1,1,0,0
64975,MRPL41,1,0,0
26589,MRPL46,1,0,0
84545,MRPL43,1,0,0
9218,VAPA,1,0,0
9217,VAPB,1,0,0
8535,CBX4,1,0,0
84108,PCGF6,1,0,0
23466,CBX6,1,0,0
6045,RNF2,1,0,0
1912,PHC2,1,0,0
648,BMI1,1,0,0
121536,AEBP2,1,0,0
2145,EZH1,1,0,0
84333,PCGF5,1,0,0
84733,CBX2,1,0,0
10389,SCML2,1,0,0
8726,EED,1,0,0
10336,PCGF3,1,0,0
1493,CTLA4,1,0,0
2213,FCGR2B,1,0,0
9402,GRAP2,1,0,0
9467,SH3BP5,1,0,0
5170,PDPK1,1,0,0
23645,PPP1R15A,1,0,0
7006,TEC,1,0,0
25998,IBTK,1,0,0
4790,NFKB1,1,0,0
973,CD79A,1,0,0
6521,SLC4A1,1,0,0
6772,STAT1,1,0,0
971,CD72,1,0,0
948,CD36,1,0,0
59341,TRPV4,1,0,0
6622,SNCA,1,0,0
2812,GP1BB,1,0,0
1438,CSF2RA,1,0,0
79930,DOK3,1,0,0
1439,CSF2RB,1,0,0
3937,LCP2,1,0,0
8877,SPHK1,1,0,0
2017,CTTN,1,0,0
2353,FOS,1,0,0
933,CD22,1,0,0
974,CD79B,1,0,0
2207,FCER1G,1,0,0
2206,MS4A2,1,0,0
9046,DOK2,1,0,0
5578,PRKCA,1,0,0
5579,PRKCB,1,0,0
55824,PAG1,1,0,0
3059,HCLS1,1,0,0
27071,DAPP1,1,0,0
10627,MYL12A,1,0,0
93408,MYL10,1,0,0
58498,MYL7,1,0,0
59,ACTA2,1,0,0
4633,MYL2,1,0,0
103910,MYL12B,1,0,0
3624,INHBA,1,0,0
130399,ACVR1C,1,0,0
3623,INHA,1,0,0
64981,MRPL34,1,0,0
55333,SYNJ2BP,1,0,0
9493,KIF23,1,0,0
8766,RAB11A,1,0,0
79784,MYH14,1,0,0
1387,CREBBP,1,0,0
7089,TLE2,1,0,0
2033,EP300,1,0,0
90,ACVR1,1,0,0
23291,FBXW11,1,0,0
4683,NBN,1,0,0
429,ASCL1,1,0,0
7385,UQCRC2,1,0,0
28987,NOB1,1,0,0
4628,MYH10,1,0,0
6282,S100A11,1,0,0
151449,GDF7,1,0,0
55502,HES6,1,0,0
10280,SIGMAR1,1,0,0
10398,MYL9,1,0,0
7108,TM7SF2,1,0,0
2911,GRM1,1,0,0
55781,RIOK2,1,0,0
2071,ERCC3,1,0,0
392255,GDF6,1,0,0
7381,UQCRB,1,0,0
51422,PRKAG2,1,0,0
673,BRAF,1,0,0
10136,CELA3A,1,0,0
2672,GFI1,1,0,0
3625,INHBB,1,0,0
51023,MRPS18C,1,0,0
6997,TDGF1,1,0,0
2661,GDF9,1,0,0
65083,NOL6,1,0,0
7248,TSC1,1,0,0
142940,TRUB1,1,0,0
3419,IDH3A,1,0,0
1581,CYP7A1,1,0,0
5436,POLR2G,1,0,0
3479,IGF1,1,0,0
2357,FPR1,1,0,0
5036,PA2G4,1,0,0
8841,HDAC3,1,0,0
29,ABR,1,0,0
2783,GNB2,1,0,0
2237,FEN1,1,0,0
23636,NUP62,1,0,0
54148,MRPL39,1,0,0
4086,SMAD1,1,0,0
23235,SIK2,1,0,0
5581,PRKCE,1,0,0
7386,UQCRFS1,1,0,0
3622,ING2,1,0,0
64978,MRPL38,1,0,0
94239,H2AFV,1,0,0
991,CDC20,1,0,0
3626,INHBC,1,0,0
5566,PRKACA,1,0,0
29127,RACGAP1,1,0,0
27115,PDE7B,1,0,0
78988,MRPL57,1,0,0
57647,DHX37,1,0,0
5883,RAD9A,1,0,0
55929,DMAP1,1,0,0
5431,POLR2B,1,0,0
1662,DDX10,1,0,0
51025,PAM16,1,0,0
1537,CYC1,1,0,0
9377,COX5A,1,0,0
2193,FARSA,1,0,0
54556,ING3,1,0,0
65095,KRI1,1,0,0
25970,SH2B1,1,0,0
1400,CRMP1,1,0,0
84289,ING5,1,0,0
23212,RRS1,1,0,0
2274,FHL2,1,0,0
5932,RBBP8,1,0,0
253314,EIF4E1B,1,0,0
79039,DDX54,1,0,0
5571,PRKAG1,1,0,0
3309,HSPA5,1,0,0
7525,YES1,1,0,0
6794,STK11,1,0,0
29895,MYLPF,1,0,0
5499,PPP1CA,1,0,0
