Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0016339~calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules	8	0.046200046200046196	9.836249940248277E-10	PCDHB2, PCDHB6, PCDHB5, PCDHB4, PCDHB3, PCDHB11, PCDHB10, PCDHB9	114	30	16650	38.94736842105263	2.166923438573498E-6	2.1669258618366954E-6	2.1669258618366954E-6
GOTERM_BP_FAT	GO:0007156~homophilic cell adhesion via plasma membrane adhesion molecules	10	0.05775005775005775	1.3469066989713153E-6	PCDHGB5, PCDHB2, PCDHB6, PCDHB5, PCDHB4, PCDHB3, PCDHB11, PCDHB10, PCDHB9, PCDHB8	114	159	16650	9.185700099304865	0.002962839557970498	0.0014836177289169038	0.0014836177289169038
GOTERM_BP_FAT	GO:0007416~synapse assembly	9	0.05197505197505198	2.8639951815224374E-6	PCDHB2, TPBG, PCDHB6, PCDHB5, PCDHB4, PCDHB3, PCDHB11, PCDHB10, PCDHB9	114	130	16650	10.111336032388664	0.006289528011478529	0.0021031271282979766	0.0021031271282979766
GOTERM_BP_FAT	GO:0098742~cell-cell adhesion via plasma-membrane adhesion molecules	10	0.05775005775005775	2.600600310825411E-5	PCDHGB5, PCDHB2, PCDHB6, PCDHB5, PCDHB4, PCDHB3, PCDHB11, PCDHB10, PCDHB9, PCDHB8	114	229	16650	6.37784417375316	0.055681683334465215	0.014322806211870952	0.014322806211870952
GOTERM_BP_FAT	GO:0050808~synapse organization	9	0.05197505197505198	1.7816266419413385E-4	PCDHB2, TPBG, PCDHB6, PCDHB5, PCDHB4, PCDHB3, PCDHB11, PCDHB10, PCDHB9	114	231	16650	5.690362269309637	0.32465210245513676	0.07849846984393538	0.07849846984393538
GOTERM_BP_FAT	GO:0099536~synaptic signaling	12	0.0693000693000693	0.002675916996817981	EGR3, SYNGAP1, PCDHB2, SLC1A1, NAAA, PCDHB6, PCDHB5, PCDHB4, PCDHB3, PCDHB11, PCDHB10, PCDHB9	114	604	16650	2.9017079121645173	0.9972686152626683	0.6550050159988903	0.6550050159988903
GOTERM_BP_FAT	GO:0007268~chemical synaptic transmission	12	0.0693000693000693	0.002675916996817981	EGR3, SYNGAP1, PCDHB2, SLC1A1, NAAA, PCDHB6, PCDHB5, PCDHB4, PCDHB3, PCDHB11, PCDHB10, PCDHB9	114	604	16650	2.9017079121645173	0.9972686152626683	0.6550050159988903	0.6550050159988903
GOTERM_BP_FAT	GO:0099537~trans-synaptic signaling	12	0.0693000693000693	0.002675916996817981	EGR3, SYNGAP1, PCDHB2, SLC1A1, NAAA, PCDHB6, PCDHB5, PCDHB4, PCDHB3, PCDHB11, PCDHB10, PCDHB9	114	604	16650	2.9017079121645173	0.9972686152626683	0.6550050159988903	0.6550050159988903
GOTERM_BP_FAT	GO:0098916~anterograde trans-synaptic signaling	12	0.0693000693000693	0.002675916996817981	EGR3, SYNGAP1, PCDHB2, SLC1A1, NAAA, PCDHB6, PCDHB5, PCDHB4, PCDHB3, PCDHB11, PCDHB10, PCDHB9	114	604	16650	2.9017079121645173	0.9972686152626683	0.6550050159988903	0.6550050159988903
GOTERM_BP_FAT	GO:0007155~cell adhesion	22	0.12705012705012705	0.004800265496100537	SRPX, XBP1, EGR3, PCDHGB5, IDH1, TPBG, CCM2L, FN1, PRKX, PCDHB11, ANTXR1, PCDHB10, HCK, PCDHB2, PCDHB6, PCDHB5, PCDHB4, PCDHB3, PCDHB9, PCDHB8, HLA-DQB1, MICB	114	1699	16650	1.8912053529940211	0.9999750951445091	0.9176957852852567	0.9176957852852567
