Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0016339~calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules	8	0.046200046200046196	5.456588416204928E-10	PCDHB2, PCDHB6, PCDHB5, PCDHB4, PCDHB3, PCDHB11, PCDHB10, PCDHB9	114	28	16792	42.08521303258145	3.301235507180422E-7	3.3012359918039814E-7	3.2957794033877767E-7
GOTERM_BP_DIRECT	GO:0007416~synapse assembly	8	0.046200046200046196	1.6749718856695288E-7	PCDHB2, PCDHB6, PCDHB5, PCDHB4, PCDHB3, PCDHB11, PCDHB10, PCDHB9	114	61	16792	19.31780270348001	1.0133067326811851E-4	5.0667899541503244E-5	5.0584150947219766E-5
GOTERM_BP_DIRECT	GO:0007156~homophilic cell adhesion via plasma membrane adhesion molecules	10	0.05775005775005775	1.1922588690255361E-6	PCDHGB5, PCDHB2, PCDHB6, PCDHB5, PCDHB4, PCDHB3, PCDHB11, PCDHB10, PCDHB9, PCDHB8	114	158	16792	9.322673773040195	7.210569591878935E-4	2.4043887192014976E-4	2.4004145229714128E-4
GOTERM_BP_DIRECT	GO:0007268~chemical synaptic transmission	9	0.05197505197505198	2.182945238200494E-4	PCDHB2, SLC1A1, PCDHB6, PCDHB5, PCDHB4, PCDHB3, PCDHB11, PCDHB10, PCDHB9	114	240	16792	5.523684210526316	0.12373139110627784	0.033017046727782474	0.03296247309682746
GOTERM_BP_DIRECT	GO:0007155~cell adhesion	10	0.05775005775005775	0.0038294072798965998	SRPX, HCK, PCDHB2, TPBG, PCDHB6, FN1, PCDHB4, PRKX, PCDHB3, PCDHB11	114	459	16792	3.209112104880939	0.901848073531409	0.4633582808674886	0.46259239941150926
GOTERM_BP_DIRECT	GO:0006979~response to oxidative stress	5	0.028875028875028876	0.006496592839574568	GPX3, OGG1, IDH1, NUDT1, MICB	114	110	16792	6.695374800637959	0.9806151115881192	0.6550731113237689	0.6539903458505065
GOTERM_BP_DIRECT	GO:0051090~regulation of sequence-specific DNA binding transcription factor activity	3	0.017325017325017324	0.012172129758938067	HCK, C8ORF44-SGK3, SGK3	114	25	16792	17.67578947368421	0.9993944201770169	1.0	1.0
GOTERM_BP_DIRECT	GO:0035335~peptidyl-tyrosine dephosphorylation	4	0.023100023100023098	0.029199933254484008	PTPN18, EYA2, DUSP18, PTPN3	114	99	16792	5.95144426723374	0.9999999836496333	1.0	1.0
GOTERM_BP_DIRECT	GO:0007399~nervous system development	6	0.03465003465003465	0.04459391015539528	PCDHB2, DPYSL2, PCDHB6, PCDHB4, PCDHB3, PCDHB11	114	287	16792	3.0794058316523016	0.9999999999989678	1.0	1.0
GOTERM_BP_DIRECT	GO:0032411~positive regulation of transporter activity	2	0.011550011550011549	0.046173462824237746	C8ORF44-SGK3, SGK3	114	7	16792	42.08521303258145	0.9999999999996207	1.0	1.0
GOTERM_BP_DIRECT	GO:0001525~angiogenesis	5	0.028875028875028876	0.06382743488273575	XBP1, FGF18, FN1, PRKX, PLXDC1	114	223	16792	3.3026512469514593	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0098869~cellular oxidant detoxification	3	0.017325017325017324	0.08069988824879823	GSTK1, GPX3, MGST2	114	70	16792	6.312781954887218	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0030334~regulation of cell migration	3	0.017325017325017324	0.08873391917536544	C8ORF44-SGK3, PRKX, SGK3	114	74	16792	5.971550497866287	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:0034976~response to endoplasmic reticulum stress	3	0.017325017325017324	0.0907785048531433	SRPX, XBP1, PDIA5	114	75	16792	5.891929824561403	1.0	1.0	1.0
GOTERM_BP_DIRECT	GO:1904707~positive regulation of vascular smooth muscle cell proliferation	2	0.011550011550011549	0.09636022743153651	NQO2, XBP1	114	15	16792	19.639766081871343	1.0	1.0	1.0
