,GSM4731601,GSM4731602,GSM4731603,GSM4731604,GSM4731605,GSM4731606,GSM4731607,GSM4731608,GSM4731609,GSM4731610,GSM4731611,GSM4731612,GSM4731613,GSM4731614,GSM4731615,GSM4731616,GSM4731617,GSM4731618
FAM138D,3.83969694,3.836368648,3.992127741,3.838654556,3.65745034,3.829592156,3.901956139,3.700799308,3.945842594,3.669465762,3.658959524,3.758682142,3.943517354,4.845475536,4.553572036,3.792130867,3.691879499,3.732688545
IGKV3D-7,5.069766563,5.124298195,5.417181482,5.143727579,5.531479786,5.072144274,5.371378502,5.015980948,5.257701468,5.092220133,5.051122797,5.143877412,5.629529581,5.584141307,5.987934349,5.050147657,5.017344208,5.022191389
KIF5C,4.893834356,4.864552135,5.080464927,4.820737968,5.091918028,4.848042885,4.861741336,4.828248765,4.925324595,4.930208694,4.912490135,5.140751147,5.16848363,5.092118343,5.184713454,5.292129494,5.414148104,4.988838136
IGKV2-24,4.774854818,5.207163974,4.960567499,4.9132294,4.639626319,4.761572252,5.253733135,5.157383516,4.869849713,4.710151233,4.903772562,4.942067034,5.301614534,5.11752524,5.35807394,4.805931532,4.828065617,4.956562071
IGKV2-26,4.803015718,4.798710793,5.148434037,4.851609792,4.853328158,4.677339647,5.303092818,4.963498062,5.257320918,4.54979748,4.871474708,4.969630763,5.11186135,5.618329703,5.539680134,4.832449029,4.853873105,4.847378329
FAM138E,3.83969694,3.836368648,3.992127741,3.838654556,3.65745034,3.829592156,3.901956139,3.700799308,3.945842594,3.669465762,3.658959524,3.758682142,3.943517354,4.845475536,4.553572036,3.792130867,3.691879499,3.732688545
FAM138C,3.83969694,3.836368648,3.992127741,3.838654556,3.65745034,3.829592156,3.901956139,3.700799308,3.945842594,3.669465762,3.658959524,3.758682142,3.943517354,4.845475536,4.553572036,3.792130867,3.691879499,3.732688545
FAM138F,3.83969694,3.836368648,3.992127741,3.838654556,3.65745034,3.829592156,3.901956139,3.700799308,3.945842594,3.669465762,3.658959524,3.758682142,3.943517354,4.845475536,4.553572036,3.792130867,3.691879499,3.732688545
AC079779.2,4.916523763,4.97499622,4.958086657,4.918787852,4.98587153,4.908391698,4.911425401,4.853875827,4.51983574,4.795952827,4.865961791,4.858152302,5.075977499,5.448923837,5.324259267,5.575440604,5.424754006,5.220338665
FAM138A,3.83969694,3.836368648,3.992127741,3.838654556,3.65745034,3.829592156,3.901956139,3.700799308,3.945842594,3.669465762,3.658959524,3.758682142,3.943517354,4.845475536,4.553572036,3.792130867,3.691879499,3.732688545
RPS7,7.381036118,7.309982167,7.360772309,7.4238026,7.369277071,7.436895849,7.30895712,7.302328393,7.250978267,7.566343566,7.503116636,7.222381449,7.193281407,7.239547498,7.192842912,7.058325164,7.00857115,7.072141589
RNF144A,5.9689244,6.094188392,5.976062148,6.03847484,6.012109269,6.028072626,5.966735233,5.890108724,5.921550183,5.849850933,5.905959756,5.855570652,5.856524432,5.752112432,5.778368445,5.801688202,5.921653402,5.938520203
LINC01871,4.181419088,4.19102509,4.325411276,4.149035519,3.978870642,3.831033256,4.005503763,3.946185559,4.217800836,3.75871987,3.835394014,4.000831508,4.071368448,4.597240473,4.481359218,4.118773361,4.0285295,3.829289916
CPSF3,8.133474606,7.876731479,7.705874976,8.023228963,8.044917776,7.970001821,7.876741675,8.133350318,8.099812241,8.275337018,8.284898798,8.130283248,8.383370137,8.161811689,8.215056968,8.600291292,8.30296053,8.169481316
IAH1,6.88120597,6.806502357,6.839655024,6.852978302,6.879739883,6.917926988,6.777293912,6.882113708,6.881802548,6.958306003,6.912192216,6.886943085,6.853440108,6.964445503,6.963151172,7.12673098,7.176444219,7.010461881
GRHL1,7.314533454,7.199881749,7.442941032,7.23594051,7.404697446,7.338405003,7.040352589,7.328961023,7.399426137,7.438668084,7.494666915,7.496371028,8.072191639,8.165416486,8.358757651,8.510540529,8.477618437,8.264589578
KLF11,7.756591134,7.763150901,7.592626242,7.679304962,7.684006237,7.709560322,7.6590182,7.75306482,7.643184104,7.683944681,7.66145173,7.566829518,8.040423995,7.889411282,8.061483764,7.971325726,8.064586742,8.231237496
RRM2,8.867921458,8.827985764,8.867995486,9.029589575,8.868238042,8.883874207,8.931079868,8.90712433,9.014469693,9.161469223,9.095778109,9.13009193,9.299596419,9.312853251,9.30087386,9.362505179,9.430562448,9.503973119
ODC1-DT,4.847916164,5.155381322,5.121986959,4.836268902,5.153098305,4.997465945,4.986419101,4.81052398,4.645607801,4.8643722,4.895512596,4.980101309,5.131528731,5.133174652,5.498360342,4.718069649,4.762600464,4.925038897
C2orf50,5.279057068,5.383513977,5.287228207,5.189152001,5.563046563,5.22016444,5.437533059,5.211352223,5.427403232,5.098222415,5.318320466,5.638676349,5.306041572,5.230888176,5.028959207,4.887734219,4.934651951,4.961431106
SLC66A3,7.739594987,7.632809556,7.390973369,7.75782305,7.468881716,7.633785647,7.650387306,7.666552222,7.437781106,7.688558068,7.622059174,7.331444811,7.306891449,7.195554902,7.248760445,7.2769407,7.00309699,7.187867836
RNA5SP84,6.49591555,6.533252646,6.062784836,6.630659909,6.388680689,6.305736287,6.750912578,6.533841238,6.084754456,6.431808986,6.484907003,6.383253245,6.43223886,6.247523766,5.98857688,5.912045259,5.327297897,5.96862083
RNU2-13P,7.814675339,7.27834624,6.92176215,7.417018143,7.536502661,7.439981097,6.987576887,7.816790516,7.093288829,7.711595983,7.690531658,6.813082409,6.637735612,6.144502584,6.485761535,7.352595161,6.708305342,6.557374905
LPIN1,6.019636648,6.069079951,6.022925605,6.048119169,6.01098247,6.044915729,6.032400902,5.976582105,6.049121692,6.056836863,6.102293913,5.990814718,6.11408427,6.09044643,6.152233241,6.387037614,6.329177626,6.328838382
LRATD1,6.442414474,6.530341489,6.536861567,6.43435467,6.382565783,6.433419369,6.499877449,6.400226259,6.297398561,6.348875999,6.284351996,6.387596419,6.409297994,6.547514162,6.419562792,6.522370905,6.507639221,6.712091149
DDX1,9.04282586,8.793359653,9.19881549,8.977473434,9.3566178,8.941273112,8.86811921,9.059376492,9.335017904,9.418024481,9.378982561,9.519892238,9.324816621,9.595590961,9.428077636,9.830533251,9.638113004,9.16173708
LINC01804,3.963578681,4.168751742,4.264025424,4.04400141,4.088216159,3.975609899,4.203611494,4.041043249,4.149532998,3.944559531,4.044984489,3.862378248,4.012022081,4.299652654,4.068727432,3.87249558,3.729920505,3.945925589
EHD3,7.030425172,7.120563587,6.976918752,7.064292797,7.241595,7.07441368,6.994700739,7.163515771,7.278620525,7.000646675,6.870707211,7.066128641,6.395199661,6.824392619,6.664244423,5.957922993,6.29653322,6.358891168
CRIM1,6.817112087,6.742364744,6.885126911,6.817089377,6.80831292,6.803742074,6.631019073,6.918656866,6.823048661,6.823378497,6.731629744,6.714256873,7.27333821,7.341109124,7.40625181,7.932943567,7.534356238,7.694064016
CYP1B1-AS1,5.225490174,5.301977546,5.682016147,4.808617297,5.958314659,5.350228741,4.61501806,5.165948049,5.705640569,5.336430244,5.358257729,5.521447313,5.341449336,5.884476216,6.080565841,6.468680464,6.6326856,6.006226538
RNU6-951P,5.225490174,5.301977546,5.682016147,4.808617297,5.958314659,5.350228741,4.61501806,5.165948049,5.705640569,5.336430244,5.358257729,5.521447313,5.341449336,5.884476216,6.080565841,6.468680464,6.6326856,6.006226538
GALM,5.773533869,5.785989773,5.647652725,5.79891087,5.643308659,5.6349795,5.756654082,5.701165403,5.605396841,5.642089942,5.569389257,5.615557522,5.254730734,5.308333351,5.068333767,5.00378397,5.079603745,5.135799138
GEMIN6,6.55399097,6.414552366,6.615878249,6.388359551,6.548058472,6.367228703,6.393822369,6.44821192,6.604513678,6.617514296,6.52034721,6.580242147,6.434684784,6.779943241,6.530521444,6.321759347,6.144791586,6.21775771
EML4,8.399271132,8.145936035,8.40037265,8.317782883,8.573140565,8.261447239,8.191165786,8.447293793,8.479831919,8.454542698,8.458541147,8.442544763,8.438816554,8.457626536,8.524117391,9.058392646,8.895160677,8.560533385
MTA3,6.42335997,6.330152142,6.40586836,6.37535035,6.561753274,6.296117065,6.290558465,6.449141989,6.409623845,6.448628156,6.417724998,6.409433638,6.478690644,6.422275704,6.402029044,6.882332734,6.77834225,6.603790055
PLEKHH2,6.378549226,6.246431832,6.669825,6.287371344,7.054032138,6.256713946,6.038505274,6.60143705,6.726393247,6.076400613,6.106997366,6.232579323,5.284889082,5.588734329,5.595591337,6.674867462,6.871505019,6.342342662
PPM1B,7.011421412,6.713179984,7.237801714,6.91744519,7.175225214,6.863400959,6.675265855,7.018784235,7.257058099,7.0725345,7.167829214,7.297011163,7.296767065,7.518827302,7.535982731,7.777274644,7.765829036,7.223466148
RHOQ,7.55268089,7.335436131,7.538487455,7.490190269,7.667149067,7.501287802,7.343311022,7.491650571,7.530039928,7.374831289,7.404642769,7.384132372,6.956963907,7.005281034,7.131339817,7.512011673,7.35785328,7.246742162
CRIPT,7.202236563,7.159575254,7.61091543,7.234241858,7.564354536,7.103833635,7.230630507,7.4146323,7.807401892,7.3563476,7.241918806,7.373021537,6.592160962,6.930014778,6.940047001,6.382791081,6.954118241,6.579218517
EPCAM,9.25548087,9.152811335,9.238799387,9.256622422,9.295398696,9.224922314,9.174933033,9.247291802,9.357399497,9.19291982,9.2255948,9.311874493,9.130777122,9.235791712,9.261147519,9.706526369,9.465721964,9.334970063
MSH2,8.173554258,7.908656205,8.415301902,8.066989358,8.583226952,8.077826758,7.990878394,8.24309404,8.572070849,8.306834515,8.448428669,8.618770778,7.584889316,7.998130778,7.839556192,7.984947631,7.843969309,7.256322327
MSH6,7.914084931,7.762517317,7.834509301,7.854873897,8.073381921,7.759526726,7.771306833,7.952669695,8.043616436,8.083968543,8.09939698,8.074266539,7.675378812,7.845188523,7.713292856,7.828435191,7.622293063,7.317166164
FOXN2,7.530499067,7.277452624,7.862063418,7.437706782,7.939644456,7.368830386,7.244792854,7.491138526,7.976886884,7.506828435,7.600315514,7.853664281,7.691978119,8.195639944,8.146309789,8.28853025,8.800443903,8.125977884
PRORSD1P,5.541281125,5.557908632,5.535437269,5.498883183,5.382917967,5.213978774,5.307804639,5.361718212,5.460529981,5.403198259,5.422936544,5.384826282,5.183444646,5.440382628,5.167091869,5.253330773,5.368137768,5.238640039
AC007381.1,6.626060446,6.80394305,6.139498505,6.806285448,6.13330094,6.862894173,6.691615187,6.652801952,6.817000013,6.688427269,6.722584164,6.782159389,6.075117811,6.018276661,6.096533463,5.836278557,6.070568181,6.455198287
RNU1-32P,6.626060446,6.80394305,6.139498505,6.806285448,6.13330094,6.862894173,6.691615187,6.652801952,6.817000013,6.688427269,6.722584164,6.782159389,6.075117811,6.018276661,6.096533463,5.836278557,6.070568181,6.455198287
AHSA2P,6.651021297,6.501459206,6.644823457,6.587779205,6.971654361,6.395736439,6.489807795,6.725181365,6.713807826,6.601321854,6.647135323,6.692975231,5.947501145,6.274777112,6.235628269,6.45014363,6.420748548,5.973980893
EHBP1,7.196897969,6.940177477,7.40475901,7.164258387,7.540813372,7.108087188,6.953205513,7.248242827,7.539624476,7.25849877,7.269867056,7.571465287,7.448213035,7.629506155,7.655898471,7.991384046,8.020691931,7.497597473
OTX1,6.417700093,6.604742206,6.631128278,6.539995425,6.488186489,6.665077722,6.446975407,6.373207042,6.391804543,6.348350761,6.260934387,6.046094369,6.050026547,6.219291702,6.191426169,5.788929003,5.760454059,6.026046297
LGALSL,6.78457706,6.786521341,6.767320924,6.837173585,6.614256887,6.977516955,6.716255271,6.638971966,6.531252846,6.834051304,6.793357348,6.600799696,6.650720466,6.739884925,6.771354392,7.070204205,7.06156923,7.101878492
ACTR2,9.932875477,9.761613317,9.973139618,9.961314058,10.10381549,9.934899558,9.85727647,9.908538709,10.14539963,10.0639365,10.02759517,10.22751225,10.09395644,10.08978623,10.10973771,10.5197504,10.37447263,10.12547967
LINC01873,3.423608523,3.56533576,4.257802372,3.439273242,3.70769283,3.536283111,3.510995718,3.579420816,3.739831996,3.420197836,3.507861765,3.856828928,4.454519375,4.167241638,4.474830301,4.006631926,4.66409181,4.123757707
ETAA1,6.094954226,5.962939103,6.512620952,6.161297098,6.637579997,6.105162275,6.067092214,6.329629526,6.519083341,6.29858697,6.403225649,6.738590279,6.496359876,6.731061563,6.797248779,7.216085954,7.517843335,6.519089733
PNO1,7.037374939,6.781003549,6.885177324,7.04919239,7.196443427,7.081368175,6.846177837,7.047803485,7.154500241,7.253643375,7.237778447,7.256891942,7.936192281,7.959970446,7.723528261,8.193569016,8.02122045,7.97692915
ANTXR1,6.536324724,6.579910656,6.595467265,6.634019835,6.772554474,6.555255629,6.478899274,6.651562918,6.72414928,6.328318953,6.302869978,6.531451473,5.75698092,5.901658514,5.770106551,5.337780573,5.803750341,5.642576435
GMCL1,7.128133702,6.839421419,7.462644805,6.995937119,7.562544058,6.953422439,6.784334306,7.307405346,7.503768215,7.211908913,7.222236873,7.431991886,5.897866473,6.494949106,6.398842594,6.377005337,6.422709355,5.691660079
AC005234.1,3.511751619,3.619087855,3.472976634,3.479667426,3.528433922,3.335495626,3.464512209,3.53185793,3.6420012,3.479374158,3.3304096,3.498773058,3.70864473,4.061514787,3.694300612,3.41581003,3.597206492,3.580403093
OR7E91P,5.703691376,5.837861052,6.084879841,5.60602713,6.005882079,5.745340137,5.463482544,6.071538767,6.227757788,5.620807623,5.66326159,5.467619801,6.222774959,7.231463447,6.957199895,6.514465832,6.820242961,6.915221256
ALMS1P1,6.04549147,5.940133122,6.197104445,6.027591282,6.276314594,5.909282168,5.974715858,5.887811361,6.216254945,6.114223188,6.040010518,6.185804498,6.51936375,6.60500991,6.421228883,6.960958608,6.785546458,6.252643956
ACTG2,4.877330591,5.038702695,4.974642634,4.983701198,4.756539567,5.076261372,5.030829965,4.819997931,4.822133202,5.086383766,4.996338811,4.898452301,5.434299828,5.422453473,5.366643722,5.107989306,5.369679486,5.534811826
BOLA3-AS1,4.499199289,4.64101577,4.803276275,4.515221731,4.36435775,4.527798537,4.477858101,4.452247451,4.416417219,4.442693746,4.31808879,4.449602682,4.458069187,4.505973578,4.358314074,4.380911546,4.305175022,4.44188099
MTHFD2,8.427404464,8.281713005,8.259327095,8.374919219,8.397194473,8.399440898,8.306653067,8.377573788,8.433523054,8.418839352,8.419936931,8.250556011,7.99505086,7.960403015,7.957383114,7.992316554,7.795388917,7.676777808
DCTN1-AS1,4.522313257,4.535018432,4.743082119,4.60803375,4.65768629,4.531304786,4.601198687,4.461800142,4.613638893,4.422139142,4.514478488,4.587461369,4.662949964,5.028772529,4.766428443,4.500271649,4.569449832,4.514631793
WDR54,6.803755676,6.810917725,6.51033806,6.708123975,6.363289981,6.89572529,6.735642036,6.720472791,6.418977593,6.90897082,6.893285822,6.42295465,6.337212793,6.302514894,6.180526146,6.245255231,5.999551506,6.377702033
DQX1,5.009602943,5.097330063,5.151163889,4.94863824,4.989462267,5.038887893,5.104765271,5.099392941,5.016735226,4.932098541,5.001474509,4.966531404,4.998303038,5.052505159,5.013013054,4.843649737,4.86767787,4.818623565
HK2,7.122144593,6.942826168,6.952935603,7.117572611,6.862975259,7.118590589,7.028846953,7.112942629,6.876586776,7.591362237,7.59511722,7.141083963,7.534148208,7.424706628,7.36357433,7.639146164,7.207323355,7.465446222
GCFC2,5.25181363,4.871678359,5.486682931,5.02389544,5.561546732,5.167881036,4.878119298,5.303793288,5.471228565,5.296280228,5.340938402,5.421364138,5.657915982,5.99820528,6.049974352,6.5234442,6.287767856,5.760009909
DHFRP3,4.526448977,4.244022907,4.44436099,4.47434959,4.565722828,4.145741671,4.372162268,4.443244819,4.582378574,4.331188121,4.374250748,4.430826009,4.045187331,4.317685928,4.31420527,3.88203907,3.903644781,4.128894593
TCF7L1,6.274541871,6.398305391,6.326594009,6.362286131,6.41626096,6.353439517,6.369501588,6.238580893,6.32415484,6.265707742,6.267879048,6.267538639,6.126595049,6.283189624,6.378637541,5.980627505,6.100974739,6.22507117
ELMOD3,6.239322088,6.335948424,5.954509336,6.187849528,6.069598812,6.307164136,6.221707557,6.202859852,6.133260543,6.238225518,6.248671071,6.107454064,5.916728281,5.743902256,5.756136982,5.72043414,5.51108053,5.711279061
GGCX,7.163464133,6.999326052,6.672280736,7.12895178,6.801460179,7.184525913,6.946354549,7.022992891,6.880631367,7.132350615,7.124069632,6.546545702,6.397657959,6.270734149,6.269242291,6.430171094,6.256841692,6.67847236
TMEM150A,7.293337003,7.525404373,7.122996477,7.33245474,7.042967778,7.344797777,7.396581325,7.1908735,7.045392553,7.222213862,7.105437756,7.033488942,7.041081457,7.042184768,7.020556086,6.510388341,6.63608673,6.961413769
RN7SKP83,5.249819492,5.455624524,5.098734982,5.565828339,5.261283685,5.286458592,5.580283077,5.27892952,5.526370367,5.534995436,5.317036881,5.421710668,5.366890847,5.188696742,5.365685122,4.769653382,4.887914051,5.264977217
ST3GAL5,5.65405832,5.712488505,5.664793991,5.74162412,5.85699688,5.761899338,5.722028404,5.652929849,5.740594867,5.578078855,5.605303258,5.445014225,5.197508174,5.181396084,5.133144935,5.099424605,5.028200863,5.152931245
POLR1A,6.665789603,6.772238263,6.30819745,6.532035862,6.631136117,6.851505787,6.559901397,6.575600213,6.477714376,6.913377979,6.751444743,6.37550792,7.27306118,7.343300012,7.390736045,7.494708936,7.081869412,7.411313567
PTCD3,7.367857418,7.038574274,7.316925844,7.199053657,7.399451284,7.223359089,7.120157631,7.386687996,7.469191395,7.633891822,7.587670287,7.498415916,7.987678859,7.931259738,8.006443956,8.267602673,8.101556978,7.881525401
IMMT,9.280480868,8.977169316,9.243532062,9.092467469,9.259169152,9.113483381,9.033763876,9.192989435,9.159798738,9.168179909,9.14988911,8.989271575,8.696791157,8.744961989,8.74239314,9.04612377,8.800700853,8.751334861
REEP1,5.778977836,5.851347413,5.800311053,5.816764049,5.724969367,5.839153757,5.799285256,5.835753222,5.754360592,5.850775194,5.832873476,5.75919224,5.654994708,5.717377474,5.643111436,5.4979825,5.661495595,5.736494279
KDM3A,6.973993556,6.83224395,6.837133067,6.828717051,7.003484165,6.881960872,6.669832048,7.054354553,7.001105816,6.979124676,6.989089139,7.023728016,7.589722117,7.601123719,7.696982441,8.325652445,8.034368398,7.726054299
RGPD1,7.87284395,7.680532851,8.141491294,7.828656887,8.487273715,7.734680953,7.782141655,7.955816698,8.413988308,8.017225932,7.973848266,8.477103805,8.310975037,8.608957717,8.673030598,8.621269482,9.033492544,8.438017379
RGPD2,7.87284395,7.680532851,8.141491294,7.828656887,8.487273715,7.734680953,7.782141655,7.955816698,8.413988308,8.017225932,7.973848266,8.477103805,8.310975037,8.608957717,8.673030598,8.621269482,9.033492544,8.438017379
RNU2-63P,5.897770943,5.5147511,5.699863519,5.85413598,5.950634381,5.52654548,5.858082126,5.819934717,5.705194933,6.172672268,5.907649978,5.764203047,4.883765599,5.160733217,4.90911079,4.442568496,4.445493893,4.708808636
KRCC1,7.263161306,7.053009917,7.393920036,7.3229071,7.751351972,7.170272316,7.080233595,7.322125743,7.727171671,7.588047815,7.409697911,7.693713191,7.950263377,8.055159618,8.259586351,8.666924109,8.782494579,8.141580084
SMYD1,3.833795325,4.017582787,3.952284231,3.88909513,3.908874529,3.817901703,3.939402603,3.801017722,3.965640806,3.756779993,3.789373301,3.961137507,3.95032589,4.145521983,4.058738791,3.762731548,3.738775571,3.812045756
MIR4780,5.820174757,5.829555086,5.859010291,5.475752841,5.43982053,5.807529988,5.979504165,5.824980588,5.593376998,5.813652297,5.725540467,5.976757306,6.126072579,6.536143111,5.99226089,5.64010608,6.005002423,5.850404527
FOXI3,5.579139081,5.688672437,4.98496873,5.898113446,5.221630645,5.815977665,5.826381124,5.23216028,4.980757799,5.935580525,5.700955545,5.245452444,6.337239735,5.767333848,6.081051254,6.121266314,6.132681119,6.54326378
EIF2AK3,7.641325954,7.387797009,7.515466005,7.538884668,7.692695336,7.50006775,7.379211898,7.66415362,7.681319464,7.722765445,7.683786538,7.587610078,8.168900072,8.060731432,8.210724549,9.1768522,8.775704382,8.588166612
LSP1P5,7.483262864,7.673267241,7.653332194,7.423745352,7.640405068,7.692370171,7.57974041,7.534509345,7.557388399,7.517506786,7.468650184,7.248307415,7.324613098,7.548068362,7.556393176,6.935420883,7.134709536,7.213715973
5S_rRNA,2.721098568,2.576697823,2.811626704,2.816016143,2.681119971,2.950497436,2.881147906,2.742913681,2.89680225,2.641568921,2.545922346,2.895576164,2.821559105,2.875413547,2.928462975,2.595832554,2.455873541,2.537626946
IGKV2D-26,4.803015718,4.798710793,5.148434037,4.851609792,4.853328158,4.677339647,5.303092818,4.963498062,5.257320918,4.54979748,4.871474708,4.969630763,5.11186135,5.618329703,5.539680134,4.832449029,4.853873105,4.847378329
IGKV2D-24,4.774854818,5.207163974,4.960567499,4.9132294,4.639626319,4.761572252,5.253733135,5.157383516,4.869849713,4.710151233,4.903772562,4.942067034,5.301614534,5.11752524,5.35807394,4.805931532,4.828065617,4.956562071
IGKV6D-41,4.313005447,4.561973938,4.736502258,4.25018906,4.313060669,4.325281532,4.39713834,4.381767644,4.354422199,4.284570552,4.38376234,4.361133652,4.550977982,4.734492619,4.530892225,4.588076696,4.396456968,4.37123137
IGKV1D-42,5.860769033,6.112015681,6.097983044,5.882380388,5.903183657,6.022902325,5.936183314,5.877188542,5.81889014,5.944739223,5.890848122,5.837744906,6.103299077,6.171535196,6.359118837,5.907074348,6.175084909,5.966909266
LSP1P4,7.483262864,7.673267241,7.653332194,7.423745352,7.640405068,7.692370171,7.57974041,7.534509345,7.557388399,7.517506786,7.468650184,7.248307415,7.324613098,7.548068362,7.556393176,6.935420883,7.134709536,7.213715973
RNA5SP100,2.721098568,2.576697823,2.811626704,2.816016143,2.681119971,2.950497436,2.881147906,2.742913681,2.89680225,2.641568921,2.545922346,2.895576164,2.821559105,2.875413547,2.928462975,2.595832554,2.455873541,2.537626946
KMT5AP2,8.405437108,8.30105129,8.180513163,8.442603588,8.590035224,8.442572883,8.382645386,8.372749092,8.407050359,8.346578261,8.45918105,8.267719247,8.181402494,8.32328096,8.475300384,8.735208203,8.61690164,8.489985317
ACTR3BP2,3.104334181,2.902215796,3.307007515,3.17917672,3.621630101,3.166367608,3.192887019,3.078776746,3.237918997,2.831324828,2.995327041,3.303613433,3.340112615,4.126900755,3.614532841,2.901629982,3.126859521,3.054549237
AC092835.1,5.277218694,5.412999172,5.620448394,5.219780776,5.576827239,5.442767969,5.379015389,5.336700513,5.596922104,5.253094237,5.282269002,5.475326716,4.867059501,5.080767495,4.976954761,4.826582782,5.049892119,4.819393189
KCNIP3,6.34068128,6.491417848,6.910393153,6.371003092,6.804635148,6.514226537,6.474438245,6.551675895,6.678265252,6.294988231,6.148983166,6.43796366,6.017665837,6.136925472,6.036839753,5.609299784,5.890640856,5.948721819
FAHD2A,6.558013202,6.463713719,6.229307035,6.483439707,6.260132052,6.478151939,6.403660058,6.378616836,6.049360869,6.598990423,6.522790915,6.248787348,6.107247797,5.895769006,6.051198475,5.930941632,5.701305381,5.922804731
NCAPH,8.080530213,7.959547401,8.168669306,8.093936042,8.139485459,8.070745358,7.983094394,8.007975369,8.087855019,8.447778657,8.315086795,8.213867548,8.179138595,8.280930518,8.283147307,8.191942923,8.272236165,8.36854823
CNNM4,7.884717622,7.96495651,8.021807074,7.967290254,7.700108968,7.923882415,7.774615145,7.877979039,7.799165577,7.933711084,7.84614487,7.683938082,7.635731242,7.749798003,7.759327405,7.557665551,7.678336593,7.757269391
INPP4A,6.786954501,6.769003423,6.693124097,6.765263665,6.747075252,6.842581499,6.71974147,6.751079895,6.71481376,6.812455683,6.81580078,6.53308403,6.589235177,6.686743864,6.658427714,6.479620243,6.39402253,6.464933891
PDCL3,7.388731682,7.258678264,7.57940848,7.403518634,7.522159549,7.278644356,7.304782392,7.490049877,7.517583227,7.646052032,7.610897608,7.679066181,7.130770774,7.366933013,7.457927111,7.178875376,7.316550926,6.78539264
IL1R1,5.050657867,5.057658533,5.137795256,5.142647801,5.272853375,5.01936096,4.966920792,5.001465417,5.144981799,5.117645445,5.05198554,5.092819865,4.570104233,4.703115983,4.713241351,4.433790699,4.406432709,4.276491643
SLC9A4,3.832345281,3.824516171,4.03907574,3.805360863,4.018355145,3.770049951,3.699781988,3.854401948,4.050090934,3.838924805,3.791889772,4.075934485,4.263813808,4.615617071,4.418226374,4.574619405,4.544847506,4.371808068
SLC9A2,8.526184373,8.385720148,8.543650187,8.574304542,8.702477952,8.436077329,8.43073451,8.511426337,8.748529632,8.65165429,8.552881949,8.83019141,8.105486001,8.394084318,8.346901045,8.046077869,8.227860834,7.997319027
MRPS9,7.278889388,7.124199805,7.271496639,7.17926207,7.53939975,7.107308594,6.998273385,7.273087078,7.493743871,7.596075416,7.486325553,7.497210358,7.583085035,7.77940328,7.718953241,7.767557768,7.782273072,7.341766696
LINC01918,5.437834405,5.726222183,5.672183551,5.44026906,5.431344875,5.540474851,5.667771671,5.567951399,5.314266363,5.438516721,5.481230622,5.384757846,5.459262584,5.334545112,5.249447022,5.111644559,5.013817972,5.294251637
NCK2,8.011284967,8.084532196,8.047570907,8.148609464,7.953156404,8.088190755,8.03810514,8.046929024,8.139201766,7.860440334,7.785847626,7.876626505,7.432096118,7.809169309,7.636578236,7.249344042,7.473836341,7.500225705
SULT1C4,3.520421151,3.478623125,3.673604934,3.439713114,3.459744822,3.437066973,3.491492471,3.432492879,3.46356947,3.341179326,3.365737429,3.528276998,3.488019775,3.680021755,3.665931462,3.178665683,3.461676256,3.362058602
RGPD5,7.896821505,7.636470869,8.06354393,7.895311946,8.47646626,7.709342127,7.741669671,7.953159911,8.504915818,8.068257646,7.994007711,8.522421238,8.332742575,8.682288753,8.650944773,8.683473488,9.015827983,8.440749281
RGPD6,7.896821505,7.636470869,8.06354393,7.895311946,8.47646626,7.709342127,7.741669671,7.953159911,8.504915818,8.068257646,7.994007711,8.522421238,8.332742575,8.682288753,8.650944773,8.683473488,9.015827983,8.440749281
BUB1,8.650254013,8.470906451,9.023081867,8.642237656,9.193598266,8.633848322,8.525449388,8.732152085,9.113565888,8.828589132,8.75936534,9.138648647,9.13517412,9.453912781,9.450704316,9.327966398,9.811586181,9.458444323
ACOXL,4.437171099,4.503391046,4.638975136,4.508782833,4.516045556,4.506430756,4.642943611,4.563134108,4.504658572,4.437491908,4.449351786,4.601236252,4.770178769,4.905381026,4.744109723,5.003602429,4.924213372,4.891447815
AC068491.1,3.55703908,3.349857142,3.911207289,3.418766391,3.510824197,3.129545316,3.639651953,3.39057646,3.396408013,3.370569562,3.27428413,3.381138301,3.744516212,4.102632991,3.557641531,3.230481961,3.367671577,3.065713089
TMEM87B,8.028471768,7.78536167,8.467915505,8.033179105,8.425914942,7.854418704,7.934030181,8.267883107,8.70815688,8.472125073,8.283105035,8.759496763,8.578181206,8.888480395,8.86518725,8.651988338,9.100319808,8.517479348
ZC3H6,6.496822912,6.174870355,6.707254198,6.355335235,6.908407862,6.345356064,6.030632812,6.6061353,6.844547616,6.736593516,6.743963364,6.937437317,7.301266375,7.625000406,7.85115321,8.134843653,8.293693952,7.791763233
RGPD8,7.896821505,7.636470869,8.06354393,7.895311946,8.47646626,7.709342127,7.741669671,7.953159911,8.504915818,8.068257646,7.994007711,8.522421238,8.332742575,8.682288753,8.650944773,8.683473488,9.015827983,8.440749281
TTL,7.618134173,7.515298862,7.473937488,7.519702706,7.560805629,7.692236679,7.389728362,7.62963537,7.593148831,7.528060682,7.529230781,7.271478749,7.100238432,7.179737226,7.188080261,7.45302872,7.078141508,7.167838193
POLR1B,7.444292875,7.254142871,7.245160799,7.397931097,7.405148313,7.352260604,7.286600235,7.404987542,7.456372317,7.591700524,7.520328422,7.494319121,7.565875608,7.636137244,7.560991468,7.361763058,7.429568865,7.292657493
